label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
US Power Grid — San Francisco,adap_betweenness,,16,0.1185185185185185,0.051851851851851795,0.0,1.3947701538996772e-18,0.051851851851851795,0.0,1.3947701538996772e-18,100
US Power Grid — San Francisco,adap_betweenness,,17,0.1259259259259259,0.051851851851851795,0.0,1.3947701538996772e-18,0.04444444444444439,0.0,6.973850769498386e-19,100
US Power Grid — San Francisco,adap_betweenness,,18,0.1333333333333333,0.04444444444444439,0.0,6.973850769498386e-19,0.04444444444444439,0.0,6.973850769498386e-19,100
US Power Grid — San Francisco,adap_betweenness,,19,0.1407407407407407,0.04444444444444439,0.0,6.973850769498386e-19,0.037037037037037,0.0,0.0,100
US Power Grid — San Francisco,adap_betweenness,,20,0.1481481481481481,0.04444444444444439,0.0,6.973850769498386e-19,0.037037037037037,0.0,0.0,100
US Power Grid — San Francisco,adap_betweenness,,21,0.1555555555555555,0.04444444444444439,0.0,6.973850769498386e-19,0.037037037037037,0.0,0.0,100
US Power Grid — San Francisco,adap_betweenness,,22,0.1629629629629629,0.037037037037037,0.0,0.0,0.037037037037037,0.0,0.0,100
US Power Grid — San Francisco,adap_betweenness,,23,0.1703703703703703,0.037037037037037,0.0,0.0,0.037037037037037,0.0,0.0,100
US Power Grid — San Francisco,adap_betweenness,,24,0.1777777777777777,0.037037037037037,0.0,0.0,0.037037037037037,0.0,0.0,100
US Power Grid — San Francisco,adap_betweenness,,25,0.1851851851851852,0.037037037037037,0.0,0.0,0.029629629629629603,0.0,6.973850769498386e-19,100
US Power Grid — San Francisco,adap_betweenness,,26,0.1925925925925926,0.03385185185185182,0.0036857026070832785,0.0003685702607083278,0.029629629629629603,0.0,6.973850769498386e-19,100
US Power Grid — San Francisco,adap_betweenness,,27,0.2,0.031037037037037005,0.0029205721807678687,0.00029205721807678685,0.029629629629629603,0.0,6.973850769498386e-19,100
US Power Grid — San Francisco,adap_betweenness,,28,0.2074074074074074,0.029629629629629603,0.0,6.973850769498386e-19,0.029629629629629603,0.0,6.973850769498386e-19,100
US Power Grid — San Francisco,adap_betweenness,,29,0.2148148148148148,0.029629629629629603,0.0,6.973850769498386e-19,0.029629629629629603,0.0,6.973850769498386e-19,100
US Power Grid — San Francisco,adap_betweenness,,30,0.2222222222222222,0.029629629629629603,0.0,6.973850769498386e-19,0.025629629629629603,0.0037104315997187605,0.00037104315997187607,100
US Power Grid — San Francisco,adap_betweenness,,31,0.2296296296296296,0.025629629629629603,0.0037104315997187605,0.00037104315997187607,0.022222222222222195,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,32,0.237037037037037,0.022222222222222195,0.0,3.486925384749193e-19,0.022222222222222195,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,33,0.2444444444444444,0.022222222222222195,0.0,3.486925384749193e-19,0.022222222222222195,0.0,3.486925384749193e-19,100
US Power Grid — San Francisco,adap_betweenness,,34,0.2518518518518519,0.022222222222222195,0.0,3.486925384749193e-19,0.022222222222222195,0.0,3.486925384749193e-19,100
