seamless_id,original_id,lat,lon
387,NLD_59,51.75845499999998,5.506932
388,NLD_595,52.066780400000006,4.478658899999999
389,NLD_598,52.06052450000001,4.4834504
390,NLD_60,51.7652868,5.531271
391,NLD_601,52.050836700000005,4.487018699999999
392,NLD_603,52.04652419999999,4.4919348999999995
393,NLD_604,52.061088,4.493116199999999
394,NLD_607,52.0719618,4.4949107999999995
395,NLD_608,52.05968520000001,4.5064191000000005
396,NLD_610,52.069000200000005,4.5095848
397,NLD_613,52.0630637,4.5153024
398,NLD_616,52.0410702,4.5185034
399,NLD_62,51.7946535,5.6371607
400,NLD_620,52.047064299999995,4.5289842
401,NLD_622,52.0652612,4.5345746
402,NLD_625,52.0603279,4.542624299999999
403,NLD_628,52.0544133,4.4921609
404,NLD_642,52.053734800000015,4.5378609
405,NLD_644,52.0446801,6.1025749
406,NLD_647,52.0907483,6.1470590000000005
407,NLD_65,51.8736724,5.391889399999999
408,NLD_650,52.102734700000006,6.0661423
409,NLD_652,52.1072553,6.3176125
410,NLD_655,52.1293679,6.029357299999999
411,NLD_657,52.14455809999999,6.193491600000001
412,NLD_66,51.889856900000005,5.4230931
413,NLD_662,52.1482881,6.003990999999998
414,NLD_663,52.15981880000001,5.9870954
415,NLD_665,52.16674920000002,6.4263732000000005
416,NLD_667,52.17803690000001,6.0842046000000005
417,NLD_668,52.205221400000006,6.0006634000000005
418,NLD_669,52.20898619999999,5.969785900000001
419,NLD_67,51.92238899999999,5.6725409
420,NLD_671,52.21571480000001,6.0061201
421,NLD_675,52.157522400000005,6.143919199999999
422,NLD_678,52.171309400000005,4.990516700000001
423,NLD_68,51.9260391,5.6374111000000005
424,NLD_681,52.1028975,5.007594699999999
425,NLD_684,52.135890200000006,5.032962899999999
426,NLD_685,52.1002155,5.0435520999999985
427,NLD_688,52.09896820000001,5.0652431
428,NLD_69,51.93147340000001,5.5834334
429,NLD_690,52.1031909,5.0892854000000005
430,NLD_693,52.08943400000001,5.1087144
431,NLD_703,52.07850509999999,5.121708599999999
