node,original_id,lat,lon,community_id,seamless_mavg,degree,betweenness
12982,DEU.1_1_563,48.297052400000005,8.8751475,14,0.3363375590332439,2,0.0002634509367931
17382,ESP.10_1_232,39.483550599999994,-0.3941092,47,0.3363556903416983,2,5.4357931554694015e-05
15929,DEU.8_1_201,53.508058,12.053855399999998,41,0.3364446337623853,2,0.000104286687481
23437,FRA.9_1_216,49.00394720000001,0.854886,55,0.3365674321696453,2,1.256753804234849e-06
25931,GBR.3_1_289,55.904596999999995,-4.385482699999999,70,0.3366630891749236,2,3.734666750984175e-05
22624,FRA.7_1_754,50.2254206,3.329847799999999,60,0.3366646448745254,2,5.392304117309692e-05
4462,CHE_2155,47.11396230000001,7.1956903,33,0.3367123066950643,2,0.0001987179437813
48494,SWE.17_1_46,59.18728689999998,13.015633399999995,134,0.3374410408371145,2,0.0002787275092282
22996,FRA.8_1_1976,48.809037100000005,2.434721099999999,61,0.3375133901287156,2,1.8103712383591009e-07
9644,DEU.10_1_889,51.23157410000001,6.7621750999999986,22,0.3378654968052598,2,7.483072010608683e-05
20107,FRA.10_1_324,44.9909925,-0.4404756999999999,57,0.3379012964163348,2,1.7515653106712172e-05
17803,ESP.16_1_300,43.2690417,-2.9254531,49,0.3380220020372256,2,1.7961571194075994e-07
15365,DEU.7_1_1234,50.17601110000001,8.697154699999999,39,0.3382583850356515,2,0.0001590478205814
20394,FRA.11_1_247,44.9022285,1.4666467,57,0.3383454579127697,2,3.694299237392807e-05
2026,BEL_35,50.391498600000006,3.9111708999999992,60,0.3385475969997221,2,0.0002444798056354
33452,NOR.12_1_135,59.9437046,10.7208514,92,0.3386210667654412,2,7.291421446598929e-07
45369,RUS.77_1_331,48.50868389999999,44.537893700000005,121,0.3388525604222613,2,0.0003333209798794
37442,PRT_1676,41.1757272,-8.562158700000001,100,0.3393823316973793,2,6.860362032239855e-10
1392,AUT_68,46.915501500000005,15.354468100000002,3,0.3394741550143531,2,0.000196106661917
45358,RUS.77_1_305,48.71287090000002,44.5123748,121,0.3396368274840263,2,0.0001042669759979
5107,CHE_3742,46.848145200000005,9.8732389,83,0.3398058523937401,2,0.0003052269859253
44278,RUS.64_1_122,55.593949,32.384298300000005,123,0.3399473191962219,2,3.704115272067267e-05
8717,DEU.10_1_16,52.229555700000006,7.754089300000001,44,0.3400156032966015,2,0.0002239575677021
22763,FRA.8_1_1183,48.8088438,2.317762800000001,61,0.340563218816557,2,3.704115272067267e-05
50509,UKR.18_1_124,49.0967911,33.61642619999999,152,0.3407316325585702,2,0.0002222263352379
