original_id,lat,lon,seamless_mavg_global,seamless_mavg_local,rank_global,rank_local,adap_betweenness_frac_global,adap_betweenness_frac_local,rank_disagreement
FRA.8_1_393,48.893059699999995,2.6371143999999997,0.3278309672982885,0.3234662408759124,117.0,115.0,0.5478156326405867,0.6656386861313868,False
FRA.8_1_394,49.00769089999999,2.1383042999999997,0.7143806845965768,0.6982600364963504,442.0,439.0,0.7398965464547677,0.6703832116788321,False
FRA.8_1_395,48.8821022,2.598587199999999,0.4868981318765281,0.4785583941605837,204.0,199.0,0.5380314792176039,0.476934306569343,False
FRA.8_1_396,49.04809259999999,2.0682525999999997,0.2002010544009779,0.2006414233576642,80.0,72.0,0.4229999999999999,0.2600729927007299,False
FRA.8_1_397,49.04754160000001,2.0632625,0.7098618849327628,0.6998786496350367,432.0,443.0,0.726093520782396,0.6356751824817518,False
FRA.8_1_398,48.9035694,2.6523996,0.5670932227995109,0.558096715328467,257.0,268.0,0.7302426650366748,0.6469525547445255,False
FRA.8_1_399,48.94596255324514,2.3433065168117952,0.1218519598105134,0.1411861313868613,46.0,46.0,0.1820784688264058,0.0383211678832116,False
FRA.8_1_4,48.745724900000006,2.2195965999999996,0.4328230363691932,0.4251833941605838,186.0,182.0,0.4561962102689486,0.6223540145985401,False
FRA.8_1_40,48.5565247,2.2794495,0.5374664043398533,0.5183220802919709,228.0,222.0,0.5157557304400977,0.6457299270072993,False
FRA.8_1_400,48.9555056,2.8574667,0.6516969361246944,0.6363302919708029,330.0,332.0,0.3985452322738386,0.677463503649635,False
FRA.8_1_401,49.0136617,2.4108373999999997,0.552451035299511,0.5091824817518249,243.0,216.0,0.6924404798288508,0.6702189781021897,False
FRA.8_1_402,48.9391425,2.8513548,0.1476316740525672,0.1631094890510948,55.0,53.0,0.3667753667481662,0.1945985401459854,False
FRA.8_1_403,48.9065615,2.6678649999999995,0.6674798173899754,0.6580374087591241,368.0,379.0,0.7315281173594131,0.6888321167883211,False
FRA.8_1_408,48.7507718,2.1631563,0.6937368811124693,0.6761332116788321,407.0,403.0,0.755064944987775,0.6655291970802919,False
