node,adap_betweenness,adap_degree,betweenness,degree,random,seamless_mavg
23,0.6832495164410058,0.733404255319149,0.46808510638297873,0.3597678916827853,0.5364603481624759,0.7063723404255318
24,0.6942166344294004,0.701257253384913,0.21083172147001936,0.3617021276595745,0.5234429400386847,0.5376808510638298
25,0.7002321083172147,0.61642166344294,0.7640232108317214,0.36363636363636365,0.5097098646034816,0.6294400386847196
26,0.5323791102514507,0.531605415860735,0.17408123791102514,0.3655705996131528,0.4656092843326886,0.5423007736943907
27,0.06382978723404255,0.05735009671179884,0.195357833655706,0.07543520309477757,0.5565183752417796,0.06749516441005803
28,0.17711798839458412,0.30071566731141197,0.13733075435203096,0.07736943907156674,0.47100580270793035,0.1110357833655706
29,0.0793036750483559,0.5476402321083172,0.6228239845261122,0.0793036750483559,0.47560928433268856,0.4689487427466152
30,0.6916634429400387,0.5868665377176016,0.5531914893617021,0.36750483558994196,0.5004642166344294,0.6874932301740813
31,0.7190715667311411,0.7206963249516442,0.4700193423597679,0.36943907156673117,0.516963249516441,0.7039622823984526
32,0.013539651837524178,0.49497098646034815,0.1218568665377176,0.04061895551257253,0.4862862669245648,0.2661083172147002
33,0.7207736943907156,0.6387234042553193,0.9477756286266925,0.9535783365570599,0.5091876208897486,0.6405116054158608
34,0.49974854932301743,0.527485493230174,0.6382978723404256,0.3713733075435203,0.5183752417794971,0.45674468085106384
35,0.7007930367504835,0.6324177949709864,0.9497098646034816,0.9555125725338491,0.5184526112185687,0.6423317214700195
36,0.699651837524178,0.6399419729206963,0.38878143133462284,0.3733075435203095,0.4994970986460348,0.7148210831721472
37,0.4528239845261122,0.4951063829787234,0.5551257253384912,0.37524177949709864,0.5172340425531915,0.47093230174081235
38,0.7004061895551258,0.7270019342359768,0.8297872340425532,0.3771760154738878,0.5333655705996132,0.7134835589941972
39,0.5695164410058027,0.5738297872340425,0.6402321083172147,0.379110251450677,0.5029400386847195,0.5547582205029012
40,0.7234622823984526,0.7915667311411992,0.6421663442940039,0.38104448742746616,0.4783558994197292,0.7282350096711798
41,0.7159961315280464,0.5731334622823985,0.35203094777562866,0.3829787234042553,0.4867117988394584,0.6283926499032881
42,0.45742746615087043,0.4307930367504836,0.7659574468085106,0.3849129593810445,0.5243713733075436,0.4135464216634429
43,0.7122050290135397,0.5206189555125725,0.25338491295938104,0.3868471953578337,0.5043326885880077,0.5613549323017407
44,0.7153578336557059,0.7194197292069633,0.9516441005802708,0.9574468085106383,0.528046421663443,0.7179129593810445
45,0.361063829787234,0.32274661508704067,0.7678916827852998,0.38878143133462284,0.48909090909090913,0.3258394584139265
46,0.6935203094777563,0.7527466150870407,0.9535783365570599,0.9593810444874274,0.4784139264990329,0.7567794970986459
47,0.7065764023210832,0.6501547388781431,0.2553191489361702,0.1450676982591876,0.5137911025145068,0.6406402321083171
48,0.4439845261121857,0.5338104448742746,0.42940038684719534,0.390715667311412,0.5371953578336558,0.5326750483558994
49,0.025145067698259187,0.12421663442940038,0.09090909090909091,0.1470019342359768,0.5091876208897486,0.150463249516441
50,0.6807736943907157,0.7304642166344294,0.7350096711798839,0.39264990328820115,0.5256092843326886,0.6752224371373307
51,0.7196324951644101,0.6993423597678917,0.7176015473887815,0.3945841392649903,0.5134235976789169,0.6798733075435204
52,0.45311411992263056,0.4188201160541586,0.6750483558994197,0.3965183752417795,0.46346228239845266,0.4470357833655706
53,0.5439264990328819,0.4501547388781431,0.5802707930367504,0.3984526112185687,0.5195164410058026,0.46663926499032876
54,0.08266924564796906,0.12700193423597678,0.35009671179883944,0.14893617021276595,0.5019535783365571,0.1518384912959381
55,0.4843520309477756,0.5241779497098646,0.4506769825918762,0.40038684719535783,0.566595744680851,0.5068781431334625
56,0.7016441005802708,0.6872727272727273,0.5106382978723404,0.402321083172147,0.44243713733075435,0.6748210831721471
57,0.4925145067698259,0.524119922630561,0.4990328820116054,0.4042553191489362,0.49015473887814315,0.5246528046421662
58,0.22781431334622823,0.049381044487427465,0.539651837524178,0.027079303675048357,0.4588394584139265,0.12551257253384912
59,0.6902127659574467,0.5180657640232108,0.5183752417794971,0.40618955512572535,0.5279883945841394,0.5001402321083173
60,0.7274661508704062,0.7572147001934236,0.9342359767891683,0.4081237911025145,0.45769825918762086,0.734926499032882
61,0.13926499032882012,0.21756286266924565,0.8781431334622825,0.08123791102514506,0.5091102514506769,0.25651934235976787
62,0.6778916827852999,0.7064603481624758,0.758220502901354,0.41005802707930367,0.5415860735009671,0.7050386847195359
63,0.10058027079303675,0.01160541586073501,0.2978723404255319,0.015473887814313346,0.47454545454545455,0.02888297872340425
64,0.7088974854932302,0.6029980657640233,0.44680851063829785,0.4119922630560928,0.4713152804642166,0.6713742746615087
65,0.03288201160541586,0.011856866537717602,0.06963249516441006,0.0038684719535783366,0.521779497098646,0.03517601547388782
66,0.6854158607350097,0.6267698259187622,0.9555125725338491,0.41392649903288203,0.507330754352031,0.7019497098646036
67,0.1702707930367505,0.5479303675048356,0.11605415860735009,0.15087040618955513,0.4784526112185687,0.48564216634429397
68,0.6919922630560928,0.5132301740812378,0.3597678916827853,0.4158607350096712,0.5067117988394585,0.5222901353965184
69,0.47114119922630565,0.5656866537717601,0.4081237911025145,0.41779497098646035,0.5095938104448743,0.5272127659574466
70,0.48408123791102514,0.45292069632495163,0.4526112185686654,0.4197292069632495,0.46520309477756283,0.43404448742746615
71,0.7096711798839458,0.707137330754352,0.5164410058027079,0.4216634429400387,0.47338491295938107,0.6857456479690522
72,0.16551257253384913,0.12940038684719538,0.4584139264990329,0.1528046421663443,0.48549323017408125,0.14661121856866535
73,0.7185880077369439,0.784468085106383,0.425531914893617,0.42359767891682787,0.5040232108317214,0.7563075435203095
74,0.6927852998065764,0.5185299806576402,0.16634429400386846,0.425531914893617,0.47386847195357834,0.5181943907156674
75,0.5166344294003868,0.6229980657640232,0.8336557059961315,0.029013539651837523,0.5127852998065764,0.40999129593810446
76,0.6798839458413927,0.638201160541586,0.1450676982591876,0.4274661508704062,0.5156866537717602,0.6307543520309478
77,0.0038684719535783366,0.040735009671179885,0.009671179883945842,0.0425531914893617,0.5366537717601547,0.05028433268858801
