label,protocol,m,removed,p,mean_S1_over_N,sd_S1_over_N,sem_S1_over_N,mean_S2_over_N,sd_S2_over_N,sem_S2_over_N,n
EU Power Grid,adap_betweenness,,13390,0.1023074572127139,0.001075947432762786,0.00010716307660451412,1.0716307660451413e-05,0.001006418092909487,6.890731286506697e-05,6.890731286506697e-06,100
EU Power Grid,adap_betweenness,,13520,0.1033007334963325,0.001045003056234672,9.746596288547562e-05,9.746596288547565e-06,0.000985559290953496,7.031700924915194e-05,7.031700924915192e-06,100
EU Power Grid,adap_betweenness,,13650,0.1042940097799511,0.0010213936430317411,8.95255432439254e-05,8.952554324392542e-06,0.000960421760391142,6.746672622560837e-05,6.746672622560837e-06,100
EU Power Grid,adap_betweenness,,13780,0.1052872860635696,0.000997937041564744,8.68306195756676e-05,8.683061957566764e-06,0.000940021393642975,6.654226290921205e-05,6.654226290921201e-06,100
EU Power Grid,adap_betweenness,,13910,0.1062805623471882,0.000974938875305573,8.72513665113292e-05,8.72513665113292e-06,0.0009095354523226789,5.619826574103765e-05,5.619826574103766e-06,100
EU Power Grid,adap_betweenness,,14040,0.1072738386308068,0.0009443001222493321,8.059810394741634e-05,8.059810394741635e-06,0.000881952933985273,5.581221779537799e-05,5.581221779537797e-06,100
EU Power Grid,adap_betweenness,,14170,0.1082671149144254,0.0009202322738385759,7.274742655606286e-05,7.274742655606286e-06,0.000862698655256664,5.262376855707298e-05,5.2623768557073e-06,100
EU Power Grid,adap_betweenness,,14300,0.109260391198044,0.0008997555012224361,7.500474976565177e-05,7.500474976565177e-06,0.000840235330073288,5.247070114639913e-05,5.2470701146399155e-06,100
EU Power Grid,adap_betweenness,,14430,0.1102536674816625,0.000874083129584295,6.348141573022875e-05,6.348141573022876e-06,0.000820216992664979,5.2906288509872695e-05,5.290628850987271e-06,100
EU Power Grid,adap_betweenness,,14560,0.1112469437652811,0.000853300733496276,6.523041722124105e-05,6.523041722124104e-06,0.0008021852078239069,5.155281844730468e-05,5.1552818447304696e-06,100
EU Power Grid,adap_betweenness,,14690,0.1122402200488997,0.0008330531784840529,6.688697920650051e-05,6.688697920650052e-06,0.000786674816625869,5.408078037421964e-05,5.408078037421966e-06,100
